wrist,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
wrist_normal,0.52816241979599,0.3253970742225647,-0.6280418038368225,0.9999897480010986,0.5074952244758606,0.29778850078582764,-0.7149109840393066,0.9999868273735046,0.5258808732032776,0.29586061835289,-0.714630663394928,0.9999862909317017,0.5413897037506104,0.29282641410827637,-0.7147292494773865,0.9999914765357971,0.4753910005092621,0.3019859194755554,-0.724457859992981,0.9999803304672241,0.45753562450408936,0.3035013973712921,-0.7243828773498535,0.9999774098396301,0.44044002890586853,0.3009971082210541,-0.7242077589035034,0.999984622001648,0.5838446021080017,0.2797713279724121,-0.8608369827270508,0.999969482421875,0.41427290439605713,0.3026147484779358,-0.9019362330436707,0.9999674558639526,0.55777907371521,0.3363061547279358,-0.6513163447380066,0.999981701374054,0.49880218505859375,0.34171062707901,-0.6659204959869385,0.9999683499336243,0.6807557344436646,0.3622032403945923,-0.6703028678894043,0.9976188540458679,0.35259318351745605,0.40769797563552856,-0.8089879155158997,0.9964849352836609,0.6995810866355896,0.5680497288703918,-0.5345519781112671,0.9909676909446716,0.2995292842388153,0.601387619972229,-0.6998482346534729,0.9823790192604065,0.7612470984458923,0.7595781683921814,-0.6027635931968689,0.9899303317070007,0.24644018709659576,0.7645062208175659,-0.6887668371200562,0.9916601181030273,0.8007961511611938,0.7843195796012878,-0.711490273475647,0.9831295013427734,0.20719748735427856,0.7942153811454773,-0.8158978223800659,0.986784815788269,0.7465061545372009,0.784418523311615,-0.7288751602172852,0.9830843806266785,0.2456670105457306,0.8009775876998901,-0.8161500692367554,0.987357497215271,0.7189234495162964,0.7686460018157959,-0.6207979321479797,0.971842885017395,0.271488219499588,0.7886247634887695,-0.6941804885864258,0.9819731116294861,0.6141531467437744,0.38333216309547424,0.03016059473156929,0.9991613626480103,0.41614022850990295,0.4076261520385742,-0.029803864657878876,0.9985271692276001,0.6911087036132812,0.5113069415092468,0.3176461458206177,0.21646633744239807,0.4207095205783844,0.5496574640274048,0.23716117441654205,0.3708588480949402,0.5760012865066528,0.6168234944343567,0.9988901019096375,0.2130429893732071,0.431490421295166,0.630235493183136,0.9184651970863342,0.2631196081638336,0.5362094640731812,0.6280075311660767,1.0764391422271729,0.11729329824447632,0.42075809836387634,0.6354268789291382,0.9908565878868103,0.15890829265117645,0.6011135578155518,0.6762619018554688,1.0339466333389282,0.47094422578811646,0.4600086212158203,0.6925445199012756,0.9354535341262817,0.4923911690711975
wrist_normal,0.5329862236976624,0.3282049894332886,-0.5529510378837585,0.9999900460243225,0.50804203748703,0.32054346799850464,-0.6377641558647156,0.9999865293502808,0.5260062217712402,0.31876009702682495,-0.637473464012146,0.9999864101409912,0.5415976643562317,0.31615492701530457,-0.6376418471336365,0.9999913573265076,0.489864319562912,0.3154295086860657,-0.6434332132339478,0.9999784231185913,0.4720912575721741,0.31479412317276,-0.6433154940605164,0.9999754428863525,0.45108336210250854,0.3159220516681671,-0.6431615948677063,0.9999834895133972,0.5889941453933716,0.30460646748542786,-0.8023006916046143,0.9999684691429138,0.4182254374027252,0.33405375480651855,-0.8291791081428528,0.9999660849571228,0.5628888607025146,0.33973193168640137,-0.5803214311599731,0.9999845623970032,0.5032131671905518,0.34982937574386597,-0.5893807411193848,0.9999731183052063,0.6758027672767639,0.3761834502220154,-0.6195337772369385,0.9977307319641113,0.3530407249927521,0.41352254152297974,-0.741269588470459,0.9967598915100098,0.7172048687934875,0.5973835587501526,-0.5004873275756836,0.991893470287323,0.3066807985305786,0.6001464128494263,-0.6393697261810303,0.9817301034927368,0.7604672908782959,0.7642940282821655,-0.585229754447937,0.9900729060173035,0.24694137275218964,0.7638157606124878,-0.6331523656845093,0.9921455383300781,0.8007135987281799,0.7943035960197449,-0.6949587464332581,0.9832329750061035,0.2076648771762848,0.7938603162765503,-0.7538889646530151,0.9878953099250793,0.7478383183479309,0.7924567461013794,-0.7148464918136597,0.9828109741210938,0.24576283991336823,0.8005061149597168,-0.7574809789657593,0.9882369041442871,0.7196111083030701,0.7808177471160889,-0.6050359010696411,0.9715476036071777,0.27242642641067505,0.7877260446548462,-0.6398937106132507,0.9831805229187012,0.6132836937904358,0.38372695446014404,0.02650812640786171,0.9990842342376709,0.41502612829208374,0.4072761535644531,-0.025856157764792442,0.9984639286994934,0.7004503607749939,0.508829653263092,0.2374521642923355,0.2009754329919815,0.422346830368042,0.5462632179260254,0.1834348887205124,0.33875200152397156,0.5880821347236633,0.618784487247467,0.8938138484954834,0.20491169393062592,0.42916861176490784,0.6300610899925232,0.8328256607055664,0.24102865159511566,0.5487818121910095,0.62965989112854,0.9663774371147156,0.1139894425868988,0.421069473028183,0.6369117498397827,0.8995205163955688,0.144950270652771,0.6071681976318359,0.6816667318344116,0.9086619019508362,0.45739632844924927,0.4518888294696808,0.6909660696983337,0.8288228511810303,0.4664182662963867
wrist_normal,0.5364574790000916,0.32251742482185364,-0.9675015807151794,0.9999861121177673,0.5094161033630371,0.3075868785381317,-1.0555425882339478,0.9999811053276062,0.526667594909668,0.30674371123313904,-1.055139183998108,0.9999796748161316,0.5881433486938477,0.2932138442993164,-1.0551397800445557,0.9999881982803345,0.47340837121009827,0.3138407766819,-1.0586596727371216,0.9999725818634033,0.47183510661125183,0.2950533330440521,-1.058558464050293,0.9999657869338989,0.45547282695770264,0.2917639911174774,-1.0583066940307617,0.999977707862854,0.633255124092102,0.2862379252910614,-1.179927945137024,0.9999513030052185,0.41562655568122864,0.29926547408103943,-1.1957815885543823,0.9999431371688843,0.5664067268371582,0.33583149313926697,-0.9719107151031494,0.9999734163284302,0.5048831701278687,0.3458320200443268,-0.9781337380409241,0.9999502897262573,0.6796618700027466,0.37593400478363037,-0.9218737483024597,0.9972001314163208,0.353010356426239,0.40519246459007263,-1.0163050889968872,0.9962196946144104,0.728446900844574,0.591119647026062,-0.7735199928283691,0.9904718995094299,0.30722424387931824,0.5864169001579285,-0.9026204347610474,0.9803518652915955,0.7610207200050354,0.7604153752326965,-0.8669049739837646,0.9897398948669434,0.2465292364358902,0.7628217339515686,-0.9075771570205688,0.9909307956695557,0.8010649681091309,0.7928453087806702,-0.9921705722808838,0.982572615146637,0.20785513520240784,0.7932689189910889,-1.0464754104614258,0.9853672385215759,0.7508751749992371,0.7931734919548035,-1.015838861465454,0.9824479818344116,0.24578747153282166,0.7990637421607971,-1.0516587495803833,0.985971212387085,0.7238681316375732,0.781622052192688,-0.8880123496055603,0.9708825349807739,0.27225250005722046,0.7859011888504028,-0.9166771769523621,0.9804019927978516,0.6163339614868164,0.3841257691383362,0.023431532084941864,0.998509407043457,0.4099574685096741,0.4018145501613617,-0.022998958826065063,0.9975974559783936,0.6963245868682861,0.5130194425582886,0.47017717361450195,0.18156962096691132,0.40167850255966187,0.5247236490249634,0.3947805166244507,0.3107959032058716,0.5580813884735107,0.6130431890487671,1.3381434679031372,0.1803739070892334,0.42758065462112427,0.6155919432640076,1.244788408279419,0.21241846680641174,0.5152748823165894,0.6231317520141602,1.4329057931900024,0.09826398640871048,0.4184495806694031,0.6236683130264282,1.3341407775878906,0.12626409530639648,0.584511399269104,0.6807108521461487,1.3485350608825684,0.42737483978271484,0.44390490651130676,0.6783360242843628,1.2474545240402222,0.4319179356098175
wrist_normal,0.5325698852539062,0.32212552428245544,-1.091665506362915,0.9999874830245972,0.5108916163444519,0.2970938980579376,-1.1805081367492676,0.9999825358390808,0.5444239974021912,0.28965404629707336,-1.1800442934036255,0.9999809861183167,0.5974316596984863,0.28212836384773254,-1.179926872253418,0.9999896883964539,0.49471867084503174,0.2954356074333191,-1.1800159215927124,0.99997478723526,0.4742887616157532,0.2924292981624603,-1.17991042137146,0.9999671578407288,0.4545280337333679,0.2913188934326172,-1.1796265840530396,0.9999793767929077,0.6264321208000183,0.2775927186012268,-1.2821451425552368,0.9999549984931946,0.41075122356414795,0.29768621921539307,-1.283396601676941,0.999944269657135,0.5669333338737488,0.33679360151290894,-1.0839734077453613,0.9999765753746033,0.5026466846466064,0.34162765741348267,-1.0857720375061035,0.9999544620513916,0.6763953566551208,0.3644947111606598,-0.9842499494552612,0.9971734881401062,0.3451407253742218,0.39850685000419617,-1.053135633468628,0.9964380264282227,0.7279924750328064,0.5782830119132996,-0.8219942450523376,0.990638792514801,0.2962947487831116,0.580848217010498,-0.9236648678779602,0.9806764721870422,0.7604542970657349,0.756971538066864,-0.9368482828140259,0.9899337887763977,0.24473588168621063,0.7618594765663147,-0.9525036215782166,0.9896915555000305,0.8008254766464233,0.791850745677948,-1.077091097831726,0.9825919270515442,0.20751672983169556,0.793127179145813,-1.1052285432815552,0.9828682541847229,0.7509998679161072,0.7885832786560059,-1.103981375694275,0.982883870601654,0.2461818903684616,0.7980427145957947,-1.1154398918151855,0.9837409853935242,0.7238912582397461,0.7779168486595154,-0.9597886204719543,0.971217691898346,0.27195054292678833,0.7843559980392456,-0.9652417302131653,0.9776953458786011,0.6131271719932556,0.3789587616920471,0.025988705456256866,0.997611939907074,0.40121421217918396,0.3982416093349457,-0.025627877563238144,0.9961531758308411,0.7003260850906372,0.5086159110069275,0.5298004746437073,0.1507042795419693,0.42821434140205383,0.5297356843948364,0.4300821125507355,0.27842530608177185,0.5564248561859131,0.6063491106033325,1.485205054283142,0.14372532069683075,0.46036630868911743,0.6054015755653381,1.383871078491211,0.17054122686386108,0.5205574631690979,0.6125945448875427,1.589638590812683,0.07749657332897186,0.46950891613960266,0.6174051761627197,1.4851511716842651,0.10053590685129166,0.586668848991394,0.6805879473686218,1.496020793914795,0.38065600395202637,0.4597996175289154,0.6644269227981567,1.3898425102233887,0.3853614926338196
wrist_normal,0.5357167720794678,0.3286077082157135,-0.6152200698852539,0.9999926686286926,0.5509133338928223,0.3064611554145813,-0.6943512558937073,0.9999898672103882,0.575603723526001,0.2951550781726837,-0.6940394639968872,0.9999894499778748,0.5906142592430115,0.30197983980178833,-0.6941499710083008,0.999994158744812,0.49563759565353394,0.31303519010543823,-0.7009257674217224,0.9999852180480957,0.48926210403442383,0.30935609340667725,-0.7008475065231323,0.999981164932251,0.4593390226364136,0.31819283962249756,-0.7006537914276123,0.999987781047821,0.5759888291358948,0.31285905838012695,-0.8493015766143799,0.9999743103981018,0.4198003113269806,0.3401126563549042,-0.87986159324646,0.9999669194221497,0.5719068050384521,0.3362353444099426,-0.6420632600784302,0.9999864101409912,0.5077943801879883,0.3453437089920044,-0.6518189311027527,0.9999728798866272,0.6979064345359802,0.3639008402824402,-0.6592968702316284,0.9979878664016724,0.3702809512615204,0.40585488080978394,-0.780155599117279,0.9971469044685364,0.730926513671875,0.5592643618583679,-0.5381816625595093,0.9916051030158997,0.325029581785202,0.5828534364700317,-0.6902855038642883,0.982960045337677,0.7595793008804321,0.753449022769928,-0.6297791004180908,0.9918338656425476,0.2467382848262787,0.760710597038269,-0.6841119527816772,0.991377055644989,0.8018210530281067,0.7901522517204285,-0.7390303015708923,0.9865339994430542,0.20744644105434418,0.7943731546401978,-0.8075475096702576,0.985776424407959,0.7433261275291443,0.7840976715087891,-0.76518714427948,0.9868834614753723,0.25054991245269775,0.7988566756248474,-0.8058451414108276,0.9866312146186829,0.7138563394546509,0.7644475698471069,-0.6524009108543396,0.9778348803520203,0.27893802523612976,0.7843157052993774,-0.6909295320510864,0.9814575910568237,0.6168458461761475,0.36123722791671753,0.03528483584523201,0.9982821345329285,0.4223262667655945,0.3843645453453064,-0.03460821136832237,0.9971091151237488,0.6800621747970581,0.49196821451187134,0.24089457094669342,0.17146563529968262,0.38873323798179626,0.5209840536117554,0.17658691108226776,0.3095773160457611,0.5647379159927368,0.615266740322113,0.86732017993927,0.1974993646144867,0.4193456768989563,0.6275884509086609,0.8093498349189758,0.20596730709075928,0.5217414498329163,0.6307377219200134,0.9356390833854675,0.11258790642023087,0.42825189232826233,0.6372925043106079,0.8717318773269653,0.11791037023067474,0.5839983820915222,0.6851730346679688,0.8568224310874939,0.4660802483558655,0.4453577399253845,0.6924988031387329,0.7800345420837402,0.4489423930644989
wrist_normal,0.5354870557785034,0.3444283902645111,-0.5833255052566528,0.9999942779541016,0.52650386095047,0.34158855676651,-0.6609146595001221,0.9999920725822449,0.5402299761772156,0.33848780393600464,-0.660627543926239,0.9999919533729553,0.5564143657684326,0.33569902181625366,-0.6608344912528992,0.9999952912330627,0.48049476742744446,0.35138097405433655,-0.6647961735725403,0.9999881386756897,0.4637957811355591,0.35569584369659424,-0.664745032787323,0.9999855160713196,0.44970089197158813,0.3582048714160919,-0.6645826101303101,0.9999903440475464,0.5733227133750916,0.3258448839187622,-0.8142715692520142,0.9999801516532898,0.4201444387435913,0.3561214208602905,-0.83271723985672,0.9999752640724182,0.5690513253211975,0.34562957286834717,-0.6106995344161987,0.9999898076057434,0.5077040791511536,0.3526102304458618,-0.6165497899055481,0.9999800324440002,0.6885316371917725,0.36396172642707825,-0.6335567235946655,0.9982492327690125,0.36930736899375916,0.4107877314090729,-0.7537611126899719,0.9975714087486267,0.7302680015563965,0.561073899269104,-0.5369977951049805,0.9931476712226868,0.31865477561950684,0.5832000970840454,-0.6681760549545288,0.9828899502754211,0.7594072818756104,0.7589482069015503,-0.614826500415802,0.9922125339508057,0.24654246866703033,0.7608314156532288,-0.6511226892471313,0.9921303987503052,0.8004933595657349,0.790081262588501,-0.72038733959198,0.9868988990783691,0.20610712468624115,0.7943165898323059,-0.7703883647918701,0.9872541427612305,0.7450047135353088,0.7859954833984375,-0.740032970905304,0.9869870543479919,0.2513566017150879,0.7990506887435913,-0.7668011784553528,0.9879603981971741,0.7135881185531616,0.7654635310173035,-0.6343308091163635,0.9783581495285034,0.28065383434295654,0.7853078842163086,-0.656977653503418,0.9831671714782715,0.6156919002532959,0.36288219690322876,0.03396586701273918,0.9986393451690674,0.4234869182109833,0.3856738209724426,-0.033152882009744644,0.9977327585220337,0.6740049123764038,0.49250441789627075,0.23006924986839294,0.19263464212417603,0.39425310492515564,0.5217149257659912,0.16901899874210358,0.3194662928581238,0.5644228458404541,0.6123830676078796,0.8235530257225037,0.2413179576396942,0.42736414074897766,0.6255250573158264,0.7858810424804688,0.2269071489572525,0.5256861448287964,0.6307324171066284,0.889764666557312,0.14886848628520966,0.42792755365371704,0.6355493068695068,0.8477082252502441,0.13069647550582886,0.57635098695755,0.6858275532722473,0.8416125178337097,0.515640377998352,0.45063894987106323,0.6871933341026306,0.7809544801712036,0.47131893038749695
wrist_normal,0.5354307889938354,0.32929256558418274,-0.8147152662277222,0.9999958276748657,0.5138036608695984,0.3390471339225769,-0.8951482772827148,0.9999944567680359,0.528118908405304,0.3369797170162201,-0.8947438597679138,0.9999944567680359,0.543717086315155,0.334472119808197,-0.8947786092758179,0.9999966025352478,0.4693586528301239,0.3459053933620453,-0.8952903151512146,0.9999912977218628,0.47264158725738525,0.3192484378814697,-0.8951430320739746,0.9999896883964539,0.43675151467323303,0.3519074618816376,-0.894800066947937,0.9999927878379822,0.5843896865844727,0.32606011629104614,-1.022467851638794,0.9999858140945435,0.4219176471233368,0.35040026903152466,-1.024917721748352,0.9999816417694092,0.5736376047134399,0.34245675802230835,-0.8273342847824097,0.9999926090240479,0.5065937638282776,0.35104867815971375,-0.8290627598762512,0.9999856948852539,0.7132695317268372,0.3752216100692749,-0.7884255051612854,0.9985675811767578,0.37093085050582886,0.4070707857608795,-0.8705333471298218,0.9976677894592285,0.7427732944488525,0.5906175374984741,-0.6747341156005859,0.99409419298172,0.3054972290992737,0.59888756275177,-0.8034496903419495,0.9829651713371277,0.76014643907547,0.7653676867485046,-0.7864799499511719,0.9934338927268982,0.24537989497184753,0.7618395090103149,-0.815660834312439,0.9928603768348694,0.803463339805603,0.7946251034736633,-0.9112164974212646,0.989020824432373,0.2055213898420334,0.7951251268386841,-0.9425249099731445,0.9885390996932983,0.7525759339332581,0.7944087982177734,-0.9319048523902893,0.9891142845153809,0.24842588603496552,0.800085723400116,-0.9480345249176025,0.9892191290855408,0.7215261459350586,0.7816392183303833,-0.8078113198280334,0.9819770455360413,0.2733454406261444,0.7868964076042175,-0.8257630467414856,0.9850846529006958,0.6260573863983154,0.3577069342136383,0.03178112581372261,0.9987732768058777,0.4248847961425781,0.3765684962272644,-0.031001882627606392,0.9979000091552734,0.6878675222396851,0.49224501848220825,0.2987048327922821,0.22165071964263916,0.37931182980537415,0.5139787793159485,0.24878008663654327,0.3312147259712219,0.5660581588745117,0.6120242476463318,0.9997090101242065,0.28606119751930237,0.41998976469039917,0.6216411590576172,0.9389147162437439,0.25168970227241516,0.5230391025543213,0.6289646625518799,1.0746395587921143,0.18144837021827698,0.4551110565662384,0.6312773823738098,1.0084058046340942,0.1493518203496933,0.5869753360748291,0.6854310631752014,0.9613238573074341,0.5720494985580444,0.4392620623111725,0.6970361471176147,0.9016068577766418,0.5196423530578613
wrist_normal,0.542631983757019,0.319891095161438,-1.3566744327545166,0.9999857544898987,0.5688367486000061,0.29932039976119995,-1.433046817779541,0.9999851584434509,0.5950247049331665,0.284803181886673,-1.4324442148208618,0.9999836683273315,0.6244889497756958,0.2826835513114929,-1.4321478605270386,0.99998939037323,0.509966254234314,0.2975776493549347,-1.429125428199768,0.9999802112579346,0.48987317085266113,0.2940545380115509,-1.4289779663085938,0.9999734163284302,0.468031108379364,0.29736217856407166,-1.4284405708312988,0.9999808669090271,0.6604350805282593,0.2853145897388458,-1.4929753541946411,0.9999573230743408,0.42722219228744507,0.3282317519187927,-1.4743870496749878,0.9999476075172424,0.5855569243431091,0.34133297204971313,-1.3367363214492798,0.9999666213989258,0.5132110714912415,0.3455352485179901,-1.3318438529968262,0.9999367594718933,0.711573600769043,0.3753466308116913,-1.151130199432373,0.9968380928039551,0.36954355239868164,0.38837119936943054,-1.1951887607574463,0.9940167665481567,0.7485244870185852,0.5772995352745056,-1.0449801683425903,0.9863250255584717,0.31141912937164307,0.5817211270332336,-1.1190296411514282,0.9760136008262634,0.7626997828483582,0.7640975713729858,-1.170391321182251,0.9927681088447571,0.24642358720302582,0.7608671188354492,-1.156470537185669,0.9915310144424438,0.8057738542556763,0.7939969301223755,-1.3113269805908203,0.9890592098236084,0.2057909071445465,0.7927910089492798,-1.2938039302825928,0.9859639406204224,0.758937418460846,0.7962157726287842,-1.3243716955184937,0.989237368106842,0.24685758352279663,0.7982962131500244,-1.302518606185913,0.9868903756141663,0.7312594056129456,0.7860523462295532,-1.188814640045166,0.9821295738220215,0.2730650305747986,0.78522127866745,-1.1680763959884644,0.9825655817985535,0.6391688585281372,0.35823124647140503,0.016492711380124092,0.998054563999176,0.4282291531562805,0.37097418308258057,-0.015786049887537956,0.9967051148414612,0.7030860781669617,0.503455638885498,0.321452260017395,0.23421931266784668,0.36671167612075806,0.5087765455245972,0.3108009397983551,0.3192999064922333,0.5804100632667542,0.6213172674179077,1.0709786415100098,0.350930780172348,0.4064487814903259,0.625401496887207,1.0472060441970825,0.25640690326690674,0.537584662437439,0.6312702298164368,1.1481220722198486,0.2311427891254425,0.4451799988746643,0.6309570074081421,1.1209434270858765,0.16560398042201996,0.6067866683006287,0.6980563402175903,0.9667340517044067,0.6141179203987122,0.4342502951622009,0.7066556811332703,0.9630356431007385,0.5274344682693481
wrist_normal,0.5432962775230408,0.33041074872016907,-1.899228572845459,0.9999582767486572,0.5652861595153809,0.30397745966911316,-1.970377802848816,0.9999517202377319,0.5848726630210876,0.30213087797164917,-1.9699300527572632,0.9999417662620544,0.6110116839408875,0.29947319626808167,-1.9699021577835083,0.9999632835388184,0.493997186422348,0.30842965841293335,-1.9690676927566528,0.9999468922615051,0.4754517376422882,0.31499141454696655,-1.9691765308380127,0.9999249577522278,0.455229789018631,0.31480520963668823,-1.9689112901687622,0.9999467134475708,0.6550691723823547,0.3002527356147766,-1.9192688465118408,0.999838650226593,0.41701990365982056,0.30603691935539246,-1.9152628183364868,0.9998584985733032,0.5833837389945984,0.3461919128894806,-1.8327564001083374,0.999904453754425,0.5065089464187622,0.3519917130470276,-1.8328181505203247,0.9998377561569214,0.7121776342391968,0.374550461769104,-1.4483915567398071,0.993182897567749,0.35517826676368713,0.3883749544620514,-1.508546233177185,0.9887256622314453,0.7441464066505432,0.5931862592697144,-1.3255497217178345,0.9800912141799927,0.29875800013542175,0.5909446477890015,-1.4262652397155762,0.9743877649307251,0.7630621790885925,0.7661457657814026,-1.5358785390853882,0.9899030327796936,0.24252328276634216,0.7645402550697327,-1.5480889081954956,0.9884411692619324,0.8086525201797485,0.7927263379096985,-1.7139958143234253,0.9849231243133545,0.1999412477016449,0.7935896515846252,-1.7371809482574463,0.9800942540168762,0.7611078023910522,0.7977389097213745,-1.755378007888794,0.985634982585907,0.23905318975448608,0.8012264966964722,-1.7608685493469238,0.9816784858703613,0.7338555455207825,0.7878398895263672,-1.5690412521362305,0.9760896563529968,0.26382771134376526,0.7897473573684692,-1.5709060430526733,0.9760758876800537,0.6454490423202515,0.36109021306037903,0.015349870547652245,0.9970116019248962,0.4128100574016571,0.3715783655643463,-0.015102255158126354,0.9954593181610107,0.7125691175460815,0.5014883279800415,0.6735732555389404,0.21257838606834412,0.40818819403648376,0.522266149520874,0.5648924708366394,0.2733762264251709,0.5879034399986267,0.592595100402832,1.878178358078003,0.3031795918941498,0.41033145785331726,0.5969693660736084,1.7396553754806519,0.21206828951835632,0.548416793346405,0.6033570170402527,2.00260853767395,0.19205880165100098,0.4010522961616516,0.5998480319976807,1.8606687784194946,0.14354993402957916,0.6085638403892517,0.6743427515029907,1.8504202365875244,0.5473716855049133,0.43824607133865356,0.6714791655540466,1.713842749595642,0.45885422825813293
wrist_normal,0.5369700789451599,0.32298576831817627,-2.204293727874756,0.9999394416809082,0.5170705914497375,0.31181833148002625,-2.2729902267456055,0.99991774559021,0.5913047194480896,0.2869647145271301,-2.272533893585205,0.9998963475227356,0.6147244572639465,0.2832379639148712,-2.272447347640991,0.9999397397041321,0.4950774610042572,0.29211634397506714,-2.271940231323242,0.9999186396598816,0.47706133127212524,0.2883644700050354,-2.2720823287963867,0.9998822212219238,0.4563298225402832,0.29106563329696655,-2.271803379058838,0.9999168515205383,0.6511613130569458,0.2873018682003021,-2.1677966117858887,0.9997100830078125,0.4125891327857971,0.29412728548049927,-2.164083957672119,0.999782145023346,0.577408492565155,0.3351389765739441,-2.1125802993774414,0.9998650550842285,0.5020281672477722,0.34178584814071655,-2.1131343841552734,0.9997808337211609,0.7126252055168152,0.37610694766044617,-1.610092043876648,0.9905761480331421,0.34433600306510925,0.38518089056015015,-1.646357774734497,0.9870197176933289,0.757416844367981,0.5651751756668091,-1.4559555053710938,0.9773396849632263,0.2843678891658783,0.5963791012763977,-1.5439465045928955,0.9811962842941284,0.7649437785148621,0.7640426158905029,-1.6981133222579956,0.9886170625686646,0.2360582947731018,0.7637103796005249,-1.693701982498169,0.9884853959083557,0.8106330037117004,0.7897427678108215,-1.8915866613388062,0.9844163060188293,0.20311060547828674,0.7938463687896729,-1.8876266479492188,0.9796713590621948,0.7615869045257568,0.7967140674591064,-1.9452860355377197,0.9859898686408997,0.24211853742599487,0.8004158139228821,-1.9303364753723145,0.9818781614303589,0.7370510697364807,0.7876170873641968,-1.7373898029327393,0.9758532643318176,0.2597159743309021,0.7886316180229187,-1.7233405113220215,0.9756817817687988,0.6420500874519348,0.35535624623298645,0.012555531226098537,0.9960841536521912,0.41046634316444397,0.3626023232936859,-0.012369232252240181,0.994157075881958,0.7209532856941223,0.5013409852981567,0.5862427353858948,0.17337682843208313,0.41332685947418213,0.5189253687858582,0.55013108253479,0.24636666476726532,0.6071120500564575,0.5929765701293945,1.8117181062698364,0.21612009406089783,0.4692510962486267,0.5980200171470642,1.723970651626587,0.18317294120788574,0.5711200833320618,0.5972215533256531,1.9338034391403198,0.13332843780517578,0.46692848205566406,0.5927227735519409,1.8416028022766113,0.12536825239658356,0.6335508227348328,0.6712581515312195,1.7165977954864502,0.45040464401245117,0.4845643639564514,0.6858278512954712,1.6464976072311401,0.420293927192688
